Date,District,Max Temperature (°C),Min Temperature (°C),Avg Temperature (°C),Rainfall (mm),Humidity (%),Wind Speed (km/h),Weather Condition
2023-04-22,Medak,37.3,27.4,32.3,0.0,73.4,5.8,Sunny
2023-04-22,Siddipet,32.9,16.8,24.9,113.9,77.4,12.2,Sunny
2023-04-23,Hyderabad,31.4,15.0,23.2,0.0,48.5,8.6,Cloudy
2023-04-23,Warangal,37.5,18.1,27.8,0.0,62.0,13.2,Sunny
2023-04-23,Nizamabad,39.3,15.8,27.5,48.2,74.3,4.7,Sunny
2023-04-23,Karimnagar,36.0,23.0,29.5,0.0,75.1,7.6,Cloudy
2023-04-23,Khammam,38.6,15.5,27.1,72.2,76.0,14.6,Sunny
2023-04-23,Adilabad,34.8,21.2,28.0,0.0,75.2,14.3,Rainy
2023-04-23,Mahabubnagar,29.3,21.8,25.5,0.0,74.2,9.6,Sunny
2023-04-23,Nalgonda,38.2,18.4,28.3,3.9,44.1,4.5,Sunny
2023-04-23,Medak,31.7,17.3,24.5,0.0,74.3,8.8,Rainy
2023-04-23,Siddipet,31.5,18.6,25.1,75.0,67.7,6.9,Sunny
2023-04-24,Hyderabad,35.0,17.1,26.0,0.0,56.9,3.4,Cloudy
2023-04-24,Warangal,41.3,23.0,32.2,84.1,66.0,12.1,Partly Cloudy
2023-04-24,Nizamabad,32.0,27.3,29.7,0.0,69.1,9.7,Sunny
2023-04-24,Karimnagar,40.4,15.1,27.8,0.0,54.8,13.8,Partly Cloudy
2023-04-24,Khammam,30.5,18.9,24.7,0.0,57.9,13.1,Rainy
2023-04-24,Adilabad,34.5,21.0,27.8,0.0,55.6,11.8,Partly Cloudy
2023-04-24,Mahabubnagar,37.3,26.9,32.1,79.3,66.7,14.4,Cloudy
2023-04-24,Nalgonda,39.6,18.9,29.3,0.0,42.4,14.5,Rainy
2023-04-24,Medak,30.0,17.9,24.0,48.5,84.6,7.6,Cloudy
2023-04-24,Siddipet,36.9,15.7,26.3,0.0,72.9,11.8,Cloudy
2023-04-25,Hyderabad,31.8,17.9,24.9,66.6,78.3,14.8,Sunny
2023-04-25,Warangal,33.8,18.7,26.3,0.0,67.4,13.7,Sunny
2023-04-25,Nizamabad,36.4,24.0,30.2,0.0,78.7,7.8,Partly Cloudy
2023-04-25,Karimnagar,41.1,21.8,31.4,0.0,81.4,12.0,Cloudy
2023-04-25,Khammam,28.1,23.0,25.5,0.0,43.0,6.1,Partly Cloudy
2023-04-25,Adilabad,34.2,27.0,30.6,0.0,60.1,6.4,Rainy
2023-04-25,Mahabubnagar,30.1,21.2,25.7,0.0,77.2,2.8,Sunny
2023-04-25,Nalgonda,30.3,18.2,24.2,0.0,77.2,4.2,Sunny
2023-04-25,Medak,32.4,16.5,24.4,29.1,61.2,8.6,Sunny
2023-04-25,Siddipet,28.2,18.7,23.5,0.0,46.8,13.5,Partly Cloudy
2023-04-26,Hyderabad,33.6,22.3,27.9,0.0,66.1,8.8,Sunny
2023-04-26,Warangal,36.4,17.8,27.1,0.0,64.2,4.9,Rainy
2023-04-26,Nizamabad,37.0,27.4,32.2,115.6,52.9,2.9,Rainy
2023-04-26,Karimnagar,36.9,27.4,32.2,0.0,45.8,10.7,Cloudy
2023-04-26,Khammam,29.1,23.1,26.1,0.0,60.6,14.4,Rainy
2023-04-26,Adilabad,33.8,18.9,26.3,0.0,60.1,13.4,Rainy
2023-04-26,Mahabubnagar,34.2,27.8,31.0,0.0,55.2,14.2,Rainy
2023-04-26,Nalgonda,38.9,18.9,28.9,0.0,62.7,9.7,Sunny
2023-04-26,Medak,30.8,26.3,28.5,46.8,71.6,8.1,Partly Cloudy
2023-04-26,Siddipet,38.3,17.9,28.1,90.6,54.2,14.0,Cloudy
2023-04-27,Hyderabad,33.4,16.4,24.9,0.0,53.2,10.8,Sunny
2023-04-27,Warangal,34.3,16.4,25.4,0.0,46.2,10.8,Rainy
2023-04-27,Nizamabad,35.7,21.8,28.8,0.0,66.1,6.3,Partly Cloudy
2023-04-27,Karimnagar,39.9,17.5,28.7,51.0,76.0,13.2,Sunny
2023-04-27,Khammam,30.4,26.3,28.4,81.5,43.0,5.8,Partly Cloudy
2023-04-27,Adilabad,40.7,16.0,28.3,0.0,64.2,8.3,Cloudy
2023-04-27,Mahabubnagar,37.9,22.1,30.0,49.1,81.6,7.5,Partly Cloudy
2023-04-27,Nalgonda,31.4,17.8,24.6,0.0,49.1,13.7,Partly Cloudy
2023-04-27,Medak,34.0,15.7,24.9,0.0,44.2,5.3,Rainy
2023-04-27,Siddipet,38.5,18.9,28.7,56.8,75.6,13.9,Rainy
2023-04-28,Hyderabad,32.7,22.5,27.6,0.0,53.4,3.4,Cloudy
2023-04-28,Warangal,31.0,18.5,24.7,84.9,84.6,3.1,Sunny
2023-04-28,Nizamabad,30.6,20.0,25.3,0.0,68.8,7.6,Rainy
2023-04-28,Karimnagar,40.1,26.7,33.4,0.0,82.1,7.0,Rainy
2023-04-28,Khammam,28.1,27.7,27.9,0.0,73.3,4.4,Rainy
2023-04-28,Adilabad,39.5,23.2,31.3,0.0,85.6,6.8,Sunny
2023-04-28,Mahabubnagar,40.8,20.1,30.4,0.0,41.6,2.6,Cloudy
2023-04-28,Nalgonda,30.5,22.3,26.4,0.0,60.4,7.5,Rainy
2023-04-28,Medak,39.9,25.7,32.8,76.9,42.4,10.4,Cloudy
2023-04-28,Siddipet,30.3,25.7,28.0,0.0,47.8,7.4,Rainy
2023-04-29,Hyderabad,38.4,25.4,31.9,0.0,71.3,14.1,Sunny
2023-04-29,Warangal,29.5,16.5,23.0,0.0,68.7,7.8,Cloudy
2023-04-29,Nizamabad,37.1,20.3,28.7,0.0,77.0,11.4,Cloudy
2023-04-29,Karimnagar,39.7,26.5,33.1,0.0,79.7,3.8,Rainy
2023-04-29,Khammam,39.4,15.9,27.6,0.0,85.9,8.2,Cloudy
2023-04-29,Adilabad,29.9,20.7,25.3,0.0,68.0,11.2,Sunny
2023-04-29,Mahabubnagar,36.1,17.1,26.6,34.7,73.9,9.3,Rainy
2023-04-29,Nalgonda,36.3,17.1,26.7,0.0,68.3,4.0,Cloudy
2023-04-29,Medak,41.6,24.0,32.8,0.0,60.2,9.6,Partly Cloudy
2023-04-29,Siddipet,40.2,15.4,27.8,77.7,41.7,3.5,Sunny
2023-04-30,Hyderabad,37.3,25.6,31.4,0.0,73.8,6.8,Rainy
2023-04-30,Warangal,39.3,25.1,32.2,0.0,68.8,13.3,Partly Cloudy
2023-04-30,Nizamabad,31.2,15.6,23.4,77.7,64.0,3.6,Cloudy
2023-04-30,Karimnagar,36.5,18.1,27.3,0.0,58.4,11.6,Sunny
2023-04-30,Khammam,36.3,18.7,27.5,119.2,47.3,11.7,Sunny
2023-04-30,Adilabad,31.3,18.5,24.9,0.0,45.5,13.7,Sunny
2023-04-30,Mahabubnagar,41.2,18.7,30.0,0.0,75.5,11.9,Rainy
2023-04-30,Nalgonda,37.6,27.1,32.4,73.7,86.2,2.2,Cloudy
2023-04-30,Medak,36.5,18.2,27.4,65.4,89.9,8.5,Sunny
2023-04-30,Siddipet,33.0,23.6,28.3,60.6,56.3,8.9,Partly Cloudy
2023-05-01,Hyderabad,29.9,16.6,23.3,0.0,75.8,5.1,Cloudy
2023-05-01,Warangal,38.0,22.2,30.1,0.0,52.3,14.4,Cloudy
2023-05-01,Nizamabad,30.5,15.8,23.2,0.0,41.9,5.9,Cloudy
2023-05-01,Karimnagar,37.8,21.5,29.6,0.0,72.8,3.6,Rainy
2023-05-01,Khammam,28.3,23.6,25.9,0.0,83.0,6.6,Sunny
2023-05-01,Adilabad,34.4,17.3,25.9,0.0,40.4,9.5,Partly Cloudy
2023-05-01,Mahabubnagar,30.4,26.2,28.3,9.7,85.3,4.0,Sunny
2023-05-01,Nalgonda,30.9,24.6,27.8,0.0,44.8,10.9,Cloudy
2023-05-01,Medak,36.3,15.2,25.8,0.0,50.4,7.0,Cloudy
2023-05-01,Siddipet,31.4,24.9,28.1,0.0,58.5,12.0,Cloudy
2023-05-02,Hyderabad,41.1,22.1,31.6,0.0,73.5,6.1,Rainy
2023-05-02,Warangal,32.2,23.4,27.8,101.9,74.3,14.2,Rainy
2023-05-02,Nizamabad,31.5,22.4,27.0,0.0,73.0,6.8,Cloudy
2023-05-02,Karimnagar,31.8,27.9,29.9,0.0,55.2,2.2,Sunny
2023-05-02,Khammam,31.0,18.6,24.8,80.7,45.5,10.5,Partly Cloudy
2023-05-02,Adilabad,31.0,26.8,28.9,0.0,43.7,13.6,Rainy
2023-05-02,Mahabubnagar,34.6,19.2,26.9,12.0,61.5,3.5,Cloudy
2023-05-02,Nalgonda,30.6,27.3,29.0,0.0,87.3,7.0,Rainy
2023-05-02,Medak,36.0,26.3,31.1,0.0,43.2,11.9,Cloudy
2023-05-02,Siddipet,38.9,25.7,32.3,0.0,59.5,12.7,Cloudy
2023-05-03,Hyderabad,36.2,27.7,32.0,0.0,89.5,7.3,Sunny
2023-05-03,Warangal,36.8,23.6,30.2,4.6,53.2,3.6,Rainy
2023-05-03,Nizamabad,38.6,24.8,31.7,0.0,60.1,4.9,Rainy
2023-05-03,Karimnagar,33.8,15.2,24.5,0.0,67.0,10.4,Rainy
2023-05-03,Khammam,35.4,17.8,26.6,0.0,80.6,13.2,Cloudy
2023-05-03,Adilabad,33.5,15.1,24.3,35.2,54.6,10.2,Rainy
2023-05-03,Mahabubnagar,30.8,15.9,23.4,0.0,75.6,9.6,Cloudy
2023-05-03,Nalgonda,31.5,19.3,25.4,0.0,65.5,2.6,Sunny
2023-05-03,Medak,34.5,26.7,30.6,0.0,69.7,5.3,Cloudy
2023-05-03,Siddipet,34.4,17.8,26.1,118.1,60.2,5.3,Cloudy
2023-05-04,Hyderabad,33.7,20.3,27.0,43.5,83.4,7.1,Rainy
2023-05-04,Warangal,32.3,20.6,26.5,49.8,69.6,10.8,Cloudy
2023-05-04,Nizamabad,34.3,23.7,29.0,8.3,58.6,5.0,Partly Cloudy
2023-05-04,Karimnagar,42.0,24.0,33.0,0.0,83.4,14.0,Partly Cloudy
2023-05-04,Khammam,40.1,19.6,29.8,74.8,65.6,12.5,Cloudy
2023-05-04,Adilabad,35.0,15.9,25.4,0.0,50.3,14.2,Cloudy
2023-05-04,Mahabubnagar,30.2,20.6,25.4,0.0,70.1,9.2,Partly Cloudy
2023-05-04,Nalgonda,38.4,16.1,27.3,0.0,52.1,2.3,Partly Cloudy
2023-05-04,Medak,38.1,15.6,26.8,0.0,88.2,11.2,Cloudy
2023-05-04,Siddipet,38.4,22.2,30.3,0.0,63.7,13.0,Rainy
2023-05-05,Hyderabad,38.7,16.0,27.3,63.9,44.1,2.2,Partly Cloudy
2023-05-05,Warangal,38.8,26.8,32.8,0.0,56.1,7.0,Sunny
2023-05-05,Nizamabad,33.0,16.6,24.8,0.0,56.7,13.4,Partly Cloudy
2023-05-05,Karimnagar,32.1,25.5,28.8,6.4,41.9,2.9,Sunny
2023-05-05,Khammam,37.3,15.2,26.2,81.6,62.5,5.1,Cloudy
2023-05-05,Adilabad,33.5,15.0,24.2,0.0,54.6,10.8,Sunny
2023-05-05,Mahabubnagar,41.5,25.3,33.4,0.0,78.8,8.4,Sunny
2023-05-05,Nalgonda,34.3,22.3,28.3,0.0,77.1,10.0,Sunny
2023-05-05,Medak,39.4,17.3,28.4,114.5,86.7,6.5,Rainy
2023-05-05,Siddipet,32.8,23.0,27.9,0.0,84.5,2.8,Sunny
2023-05-06,Hyderabad,30.1,28.0,29.0,0.0,63.2,8.1,Partly Cloudy
2023-05-06,Warangal,35.8,23.7,29.7,0.0,81.4,13.0,Rainy
2023-05-06,Nizamabad,33.2,20.3,26.7,108.7,48.9,14.7,Partly Cloudy
2023-05-06,Karimnagar,30.2,19.1,24.7,0.0,88.2,4.1,Partly Cloudy
2023-05-06,Khammam,33.6,20.5,27.0,0.0,42.0,3.9,Sunny
2023-05-06,Adilabad,32.0,26.2,29.1,0.0,88.6,4.7,Cloudy
2023-05-06,Mahabubnagar,30.7,17.2,23.9,0.0,70.1,9.7,Cloudy
2023-05-06,Nalgonda,33.0,18.6,25.8,0.0,77.8,14.6,Partly Cloudy
2023-05-06,Medak,32.4,19.3,25.9,0.0,74.1,6.7,Rainy
2023-05-06,Siddipet,40.6,16.0,28.3,0.0,67.4,13.9,Partly Cloudy
2023-05-07,Hyderabad,35.3,20.4,27.8,0.0,55.5,12.0,Rainy
2023-05-07,Warangal,34.4,17.7,26.0,0.0,80.2,3.2,Cloudy
2023-05-07,Nizamabad,34.6,20.7,27.6,0.0,51.9,5.4,Partly Cloudy
2023-05-07,Karimnagar,34.7,17.1,25.9,0.0,49.1,9.0,Partly Cloudy
2023-05-07,Khammam,37.5,17.1,27.3,67.8,42.8,10.2,Partly Cloudy
2023-05-07,Adilabad,40.1,27.0,33.5,0.0,40.8,11.6,Rainy
2023-05-07,Mahabubnagar,37.5,24.9,31.2,0.0,83.7,11.3,Rainy
2023-05-07,Nalgonda,28.6,16.2,22.4,110.6,68.8,5.7,Cloudy
2023-05-07,Medak,32.6,22.3,27.4,104.3,57.6,7.1,Cloudy
2023-05-07,Siddipet,35.4,21.0,28.2,0.0,62.2,9.8,Partly Cloudy
2023-05-08,Hyderabad,38.6,20.0,29.3,0.0,49.8,10.7,Cloudy
2023-05-08,Warangal,35.3,15.6,25.5,0.0,66.0,7.1,Partly Cloudy
2023-05-08,Nizamabad,36.5,27.4,31.9,0.0,77.1,2.6,Cloudy
2023-05-08,Karimnagar,31.5,18.5,25.0,0.0,62.1,6.9,Cloudy
2023-05-08,Khammam,36.7,23.8,30.2,77.8,73.1,10.4,Rainy
2023-05-08,Adilabad,32.4,27.8,30.1,0.0,60.7,12.8,Cloudy
2023-05-08,Mahabubnagar,34.2,24.4,29.3,98.9,66.0,5.1,Rainy
2023-05-08,Nalgonda,41.0,21.7,31.3,0.0,41.2,9.8,Rainy
2023-05-08,Medak,33.7,20.0,26.9,6.8,75.1,12.2,Rainy
2023-05-08,Siddipet,35.1,19.8,27.4,0.0,76.3,13.1,Rainy
2023-05-09,Hyderabad,31.6,20.6,26.1,0.0,63.3,11.8,Cloudy
2023-05-09,Warangal,38.5,19.8,29.2,0.0,82.4,3.7,Sunny
2023-05-09,Nizamabad,41.3,19.9,30.6,0.0,88.3,3.0,Partly Cloudy
2023-05-09,Karimnagar,32.0,28.0,30.0,0.0,81.7,2.3,Partly Cloudy
2023-05-09,Khammam,41.7,21.4,31.6,2.3,82.7,7.3,Rainy
2023-05-09,Adilabad,33.0,19.3,26.2,58.4,79.3,12.0,Sunny
2023-05-09,Mahabubnagar,29.5,27.6,28.5,0.0,89.4,7.7,Cloudy
2023-05-09,Nalgonda,31.2,27.0,29.1,0.0,82.7,3.7,Partly Cloudy
2023-05-09,Medak,28.6,18.3,23.4,0.0,56.0,7.5,Rainy
2023-05-09,Siddipet,41.4,15.7,28.5,0.0,81.6,8.2,Partly Cloudy
2023-05-10,Hyderabad,37.2,21.4,29.3,0.0,53.6,11.8,Cloudy
2023-05-10,Warangal,41.7,18.5,30.1,0.0,72.9,12.6,Partly Cloudy
2023-05-10,Nizamabad,32.8,19.6,26.2,101.2,76.5,5.6,Rainy
2023-05-10,Karimnagar,38.2,23.1,30.7,0.0,55.7,2.4,Rainy
2023-05-10,Khammam,39.6,22.0,30.8,44.6,79.7,6.3,Rainy
2023-05-10,Adilabad,36.7,15.7,26.2,0.0,47.6,6.0,Rainy
2023-05-10,Mahabubnagar,35.8,27.8,31.8,47.8,83.9,6.1,Partly Cloudy
2023-05-10,Nalgonda,35.9,18.8,27.3,44.6,52.4,13.2,Sunny
2023-05-10,Medak,33.1,22.7,27.9,0.0,44.9,8.2,Rainy
2023-05-10,Siddipet,40.4,20.1,30.2,0.0,53.7,3.1,Rainy
2023-05-11,Hyderabad,37.7,25.9,31.8,108.4,62.4,6.1,Rainy
2023-05-11,Warangal,37.6,19.6,28.6,0.0,51.2,2.9,Sunny
2023-05-11,Nizamabad,33.0,27.3,30.1,78.6,41.2,15.0,Partly Cloudy
2023-05-11,Karimnagar,35.1,18.7,26.9,0.0,66.1,6.0,Partly Cloudy
2023-05-11,Khammam,32.6,22.8,27.7,0.0,53.0,14.5,Cloudy
2023-05-11,Adilabad,33.2,15.6,24.4,0.0,62.1,8.4,Rainy
2023-05-11,Mahabubnagar,31.0,25.1,28.0,24.3,81.6,5.8,Sunny
2023-05-11,Nalgonda,40.9,19.8,30.4,108.8,60.5,6.7,Rainy
2023-05-11,Medak,38.0,21.3,29.7,0.0,70.1,8.4,Cloudy
2023-05-11,Siddipet,33.8,15.8,24.8,31.6,73.0,4.4,Sunny
2023-05-12,Hyderabad,31.0,25.3,28.1,0.0,51.7,2.9,Rainy
2023-05-12,Warangal,33.7,15.3,24.5,0.0,83.6,5.0,Sunny
2023-05-12,Nizamabad,39.4,15.9,27.6,0.0,52.1,7.2,Cloudy
2023-05-12,Karimnagar,31.8,27.8,29.8,0.0,61.1,12.2,Sunny
2023-05-12,Khammam,32.2,20.5,26.4,0.0,87.8,2.7,Partly Cloudy
2023-05-12,Adilabad,31.1,20.8,26.0,97.8,60.6,3.4,Partly Cloudy
2023-05-12,Mahabubnagar,41.8,25.0,33.4,0.0,70.9,14.6,Rainy
2023-05-12,Nalgonda,28.9,25.8,27.3,0.0,55.0,12.0,Rainy
2023-05-12,Medak,36.7,27.7,32.2,0.0,63.5,14.7,Rainy
2023-05-12,Siddipet,34.8,25.4,30.1,0.0,87.6,2.5,Partly Cloudy
2023-05-13,Hyderabad,34.8,26.1,30.5,0.0,46.2,10.7,Partly Cloudy
2023-05-13,Warangal,39.5,27.0,33.2,4.4,70.5,4.8,Rainy
2023-05-13,Nizamabad,30.1,18.7,24.4,117.9,63.1,5.1,Cloudy
2023-05-13,Karimnagar,29.2,19.0,24.1,0.0,78.4,13.5,Cloudy
2023-05-13,Khammam,30.2,24.1,27.1,86.4,51.3,7.9,Sunny
2023-05-13,Adilabad,36.1,24.8,30.4,0.0,77.7,6.3,Partly Cloudy
2023-05-13,Mahabubnagar,36.5,22.8,29.7,0.0,47.5,14.6,Partly Cloudy
2023-05-13,Nalgonda,40.5,21.6,31.1,0.0,69.5,9.1,Rainy
2023-05-13,Medak,33.8,17.2,25.5,0.0,80.2,13.6,Partly Cloudy
2023-05-13,Siddipet,32.1,24.8,28.5,0.0,40.5,9.9,Sunny
2023-05-14,Hyderabad,30.4,22.0,26.2,0.0,74.7,10.2,Partly Cloudy
2023-05-14,Warangal,40.9,18.4,29.7,0.0,51.0,8.1,Rainy
2023-05-14,Nizamabad,33.7,21.2,27.5,0.0,72.3,10.9,Rainy
2023-05-14,Karimnagar,30.4,17.6,24.0,0.0,51.8,5.2,Sunny
2023-05-14,Khammam,39.2,25.0,32.1,0.0,57.8,7.3,Sunny
2023-05-14,Adilabad,35.1,19.6,27.4,0.0,69.0,6.0,Cloudy
2023-05-14,Mahabubnagar,36.6,26.6,31.6,0.0,89.5,12.3,Partly Cloudy
2023-05-14,Nalgonda,37.5,17.1,27.3,0.0,62.8,6.9,Rainy
2023-05-14,Medak,32.7,23.8,28.2,0.0,46.0,5.6,Rainy
2023-05-14,Siddipet,35.0,23.6,29.3,0.0,40.8,6.1,Partly Cloudy
2023-05-15,Hyderabad,38.9,15.8,27.4,0.0,40.4,11.6,Rainy
2023-05-15,Warangal,39.3,18.2,28.7,0.0,85.6,13.7,Partly Cloudy
2023-05-15,Nizamabad,29.1,15.1,22.1,0.0,44.4,5.2,Partly Cloudy
2023-05-15,Karimnagar,33.5,19.2,26.3,0.0,72.6,13.8,Cloudy
2023-05-15,Khammam,40.1,26.3,33.2,0.0,45.0,8.0,Rainy
2023-05-15,Adilabad,41.5,15.2,28.3,0.0,51.1,3.4,Sunny
2023-05-15,Mahabubnagar,39.8,23.1,31.5,0.0,41.1,11.8,Partly Cloudy
2023-05-15,Nalgonda,32.3,27.4,29.8,84.0,80.8,7.9,Cloudy
2023-05-15,Medak,33.6,15.7,24.7,0.0,76.9,14.4,Sunny
2023-05-15,Siddipet,40.8,17.3,29.1,20.9,74.5,12.5,Rainy
2023-05-16,Hyderabad,41.8,27.3,34.5,32.4,40.7,7.2,Partly Cloudy
2023-05-16,Warangal,28.3,24.9,26.6,0.0,80.2,12.5,Cloudy
2023-05-16,Nizamabad,33.6,27.8,30.7,102.1,68.3,11.8,Cloudy
2023-05-16,Karimnagar,31.1,27.5,29.3,0.0,41.5,9.8,Cloudy
2023-05-16,Khammam,31.3,22.8,27.1,0.0,48.4,2.6,Sunny
2023-05-16,Adilabad,31.3,25.5,28.4,98.2,58.4,6.0,Rainy
2023-05-16,Mahabubnagar,36.2,15.9,26.1,0.0,68.3,5.1,Sunny
2023-05-16,Nalgonda,35.5,22.9,29.2,0.0,44.5,6.8,Partly Cloudy
2023-05-16,Medak,38.0,15.2,26.6,0.0,67.9,6.7,Rainy
2023-05-16,Siddipet,36.3,20.0,28.1,0.0,79.1,7.5,Rainy
2023-05-17,Hyderabad,34.6,26.8,30.7,112.1,86.0,11.1,Partly Cloudy
2023-05-17,Warangal,31.0,19.0,25.0,0.0,51.4,3.9,Partly Cloudy
2023-05-17,Nizamabad,30.7,19.6,25.1,0.0,62.4,14.6,Cloudy
2023-05-17,Karimnagar,38.9,19.0,28.9,0.0,86.2,8.2,Rainy
2023-05-17,Khammam,34.1,21.7,27.9,0.0,63.3,10.8,Cloudy
2023-05-17,Adilabad,40.6,26.5,33.5,95.5,52.0,2.1,Sunny
2023-05-17,Mahabubnagar,34.8,20.1,27.4,0.0,47.9,10.6,Cloudy
2023-05-17,Nalgonda,29.0,16.6,22.8,0.0,61.2,6.2,Partly Cloudy
2023-05-17,Medak,40.1,20.1,30.1,1.9,60.7,11.1,Sunny
2023-05-17,Siddipet,35.4,25.6,30.5,0.0,49.7,10.0,Cloudy
2023-05-18,Hyderabad,39.8,16.8,28.3,0.0,53.0,8.6,Rainy
2023-05-18,Warangal,33.5,16.6,25.1,0.0,79.0,10.7,Partly Cloudy
2023-05-18,Nizamabad,40.1,25.2,32.7,0.0,80.0,3.4,Cloudy
2023-05-18,Karimnagar,29.1,22.9,26.0,0.0,59.9,6.9,Sunny
2023-05-18,Khammam,33.0,25.1,29.1,0.0,81.2,2.1,Cloudy
2023-05-18,Adilabad,30.2,23.1,26.7,33.0,41.7,4.3,Cloudy
2023-05-18,Mahabubnagar,34.1,24.4,29.3,63.0,83.4,9.4,Rainy
2023-05-18,Nalgonda,40.8,22.5,31.6,0.0,74.8,12.7,Sunny
2023-05-18,Medak,35.6,19.7,27.6,83.2,46.3,9.5,Rainy
2023-05-18,Siddipet,31.3,23.5,27.4,0.0,51.3,4.3,Sunny
2023-05-19,Hyderabad,38.5,26.3,32.4,0.0,60.0,12.0,Cloudy
2023-05-19,Warangal,35.1,22.1,28.6,0.0,69.8,4.9,Partly Cloudy
2023-05-19,Nizamabad,33.4,16.9,25.1,0.0,42.3,3.8,Rainy
2023-05-19,Karimnagar,33.7,19.0,26.4,72.8,79.6,5.9,Rainy
2023-05-19,Khammam,33.0,16.9,25.0,0.0,62.2,4.2,Sunny
2023-05-19,Adilabad,28.4,25.6,27.0,0.0,45.4,7.0,Partly Cloudy
2023-05-19,Mahabubnagar,31.2,24.0,27.6,0.0,52.5,7.0,Sunny
2023-05-19,Nalgonda,37.3,21.3,29.3,52.3,79.0,9.7,Partly Cloudy
2023-05-19,Medak,35.8,19.8,27.8,0.0,47.9,2.9,Cloudy
2023-05-19,Siddipet,28.0,20.9,24.4,0.0,86.6,6.8,Rainy
2023-05-20,Hyderabad,37.5,20.6,29.0,109.3,76.7,10.9,Sunny
2023-05-20,Warangal,35.0,24.5,29.8,70.6,42.8,4.1,Cloudy
2023-05-20,Nizamabad,33.6,24.9,29.3,0.0,87.3,5.3,Rainy
2023-05-20,Karimnagar,38.4,26.6,32.5,0.0,83.4,5.0,Partly Cloudy
2023-05-20,Khammam,32.5,20.6,26.6,0.0,43.3,4.6,Rainy
2023-05-20,Adilabad,39.1,27.5,33.3,0.0,80.7,9.2,Partly Cloudy
2023-05-20,Mahabubnagar,28.1,15.4,21.7,117.0,83.0,5.3,Cloudy
2023-05-20,Nalgonda,29.9,24.7,27.3,0.0,55.7,2.6,Sunny
2023-05-20,Medak,39.8,23.9,31.9,0.0,72.3,5.7,Sunny
2023-05-20,Siddipet,40.7,18.4,29.5,0.0,68.2,11.0,Rainy
2023-05-21,Hyderabad,29.3,24.4,26.9,0.0,62.4,10.0,Rainy
2023-05-21,Warangal,34.3,18.2,26.3,0.0,44.1,3.8,Cloudy
2023-05-21,Nizamabad,37.9,19.1,28.5,0.0,84.3,2.6,Sunny
2023-05-21,Karimnagar,41.7,23.2,32.4,0.0,66.1,6.5,Cloudy
2023-05-21,Khammam,38.5,23.3,30.9,0.0,50.5,13.4,Partly Cloudy
2023-05-21,Adilabad,28.8,23.5,26.2,0.0,56.0,10.8,Sunny
2023-05-21,Mahabubnagar,31.2,17.8,24.5,74.6,85.5,6.6,Partly Cloudy
2023-05-21,Nalgonda,28.9,26.4,27.7,32.9,87.4,12.6,Rainy
2023-05-21,Medak,33.2,23.4,28.3,89.4,40.5,13.2,Partly Cloudy
2023-05-21,Siddipet,35.6,20.6,28.1,0.0,49.4,7.4,Cloudy
2023-05-22,Hyderabad,40.5,21.8,31.1,0.0,42.0,14.0,Cloudy
2023-05-22,Warangal,32.8,23.8,28.3,0.0,43.9,12.1,Rainy
2023-05-22,Nizamabad,32.7,27.3,30.0,65.2,66.6,13.4,Cloudy
2023-05-22,Karimnagar,30.6,16.5,23.6,18.3,83.4,10.9,Partly Cloudy
2023-05-22,Khammam,32.8,27.6,30.2,44.1,57.7,5.0,Cloudy
2023-05-22,Adilabad,38.4,20.9,29.7,0.0,49.9,7.6,Partly Cloudy
2023-05-22,Mahabubnagar,38.9,17.6,28.3,31.5,64.2,6.4,Sunny
2023-05-22,Nalgonda,33.5,21.8,27.7,78.2,57.5,14.5,Cloudy
2023-05-22,Medak,36.8,23.0,29.9,0.0,68.8,10.1,Rainy
2023-05-22,Siddipet,39.7,17.6,28.7,0.0,78.8,11.8,Partly Cloudy
2023-05-23,Hyderabad,32.4,19.4,25.9,70.4,70.7,14.9,Rainy
2023-05-23,Warangal,30.3,23.0,26.7,0.0,75.5,6.6,Rainy
2023-05-23,Nizamabad,39.6,15.7,27.6,0.0,69.7,3.7,Sunny
2023-05-23,Karimnagar,34.6,22.5,28.5,105.9,82.8,11.1,Partly Cloudy
2023-05-23,Khammam,33.6,15.7,24.7,0.0,88.1,9.4,Sunny
2023-05-23,Adilabad,39.9,26.7,33.3,0.0,90.0,13.0,Sunny
2023-05-23,Mahabubnagar,33.3,18.7,26.0,69.0,56.3,4.4,Sunny
2023-05-23,Nalgonda,29.6,16.2,22.9,27.2,43.2,14.7,Cloudy
2023-05-23,Medak,33.0,23.8,28.4,96.7,42.5,5.8,Partly Cloudy
2023-05-23,Siddipet,38.0,25.9,32.0,0.0,71.9,13.5,Sunny
2023-05-24,Hyderabad,38.3,18.1,28.2,0.0,62.7,9.2,Sunny
2023-05-24,Warangal,37.7,16.8,27.3,0.0,78.7,13.3,Rainy
2023-05-24,Nizamabad,28.8,27.0,27.9,0.0,71.9,12.1,Rainy
2023-05-24,Karimnagar,32.2,21.7,26.9,112.2,83.3,9.5,Partly Cloudy
2023-05-24,Khammam,36.8,24.8,30.8,0.0,64.1,10.2,Partly Cloudy
2023-05-24,Adilabad,38.9,24.1,31.5,71.5,76.2,5.6,Partly Cloudy
2023-05-24,Mahabubnagar,40.3,23.6,31.9,0.0,89.5,11.0,Partly Cloudy
2023-05-24,Nalgonda,28.1,21.9,25.0,0.0,84.9,10.8,Sunny
